account_number,parcel_number,total_actual_value,total_assessed_precalc,alt_assessed_precalc,lg_mill_levy,school_mill_levy,total_mill_levy,tax_district,tax_year
R027982,317900000070.0,47630,12860,12860,21.901,26.677,48.578,612,2025
R027989,325727204047.0,1294360,80900,91250,41.028,26.677,67.705,615,2025
R027990,325727204048.0,906350,56650,63890,41.028,26.677,67.705,615,2025
R028023,325721408012.0,825270,51580,58180,41.028,26.677,67.705,615,2025
R028026,325721408010.0,1106080,69130,77970,41.028,26.677,67.705,615,2025
R028027,325721406037.0,1229890,76870,86710,41.028,26.677,67.705,615,2025
R028028,325721408011.0,996920,62310,63230,41.028,26.677,67.705,615,2025
R028031,299300000011.0,40120,10830,10830,20.901,26.677,47.578,620,2025
R028032,299300000033.0,5770,1560,1560,20.901,26.677,47.578,620,2025
R028037,299300000055.0,9030,2440,2440,20.901,26.677,47.578,620,2025
R028039,299300000051.0,7230,1950,1950,20.901,26.677,47.578,620,2025
R028040,299300000033.0,2890,780,780,20.901,26.677,47.578,620,2025
R028049,299300000009.0,21300,5750,5750,20.901,26.677,47.578,620,2025
R028051,291900000024.0,575680,36420,41000,22.36,30.176,52.536,701,2025
R028052,378500000007.0,80720,21790,21790,24.619,26.677,51.296,601,2025
R028059,325503203014.0,3497200,218580,246550,44.315,26.677,70.992,200,2025
R028061,325503203013.0,3944640,246550,271050,44.315,26.677,70.992,200,2025
R028063,325503203007.0,4135610,258480,284510,44.315,26.677,70.992,200,2025
R028064,325503203008.0,3437190,214830,242320,44.315,26.677,70.992,200,2025
R028067,325503203002.0,2848810,178050,200840,44.315,26.677,70.992,200,2025
R028068,325503203003.0,5472180,342010,385790,44.315,26.677,70.992,200,2025
R028069,325503203004.0,4099530,256220,289020,44.315,26.677,70.992,200,2025
R028071,370500000004.0,334480,20910,23580,24.619,26.677,51.296,601,2025
R028074,343300000000.0,110,30,30,24.619,26.677,51.296,601,2025
R030022,370135103006.0,565830,35360,32840,23.973,26.677,50.65,100,2025
R030025,299101000004.0,4730,1280,1280,16.387,26.677,43.064,603,2025
R030027,342900000007.0,2790,750,750,24.619,26.677,51.296,601,2025
R030046,325728106060.0,133650,36090,36090,41.028,26.677,67.705,615,2025
R030047,377900000025.0,319680,21440,23940,21.901,26.677,48.578,612,2025
R030052,299301414002.0,70,20,20,20.901,26.677,47.578,620,2025
R030056,398500000054.0,549880,34370,31720,21.901,28.994,50.895,801,2025
R030065,325727307006.0,692360,43270,48810,41.028,26.677,67.705,615,2025
R030066,370136337016.0,405310,25330,28570,23.973,26.677,50.65,100,2025
R030071,325503134008.0,2587450,194510,213950,44.315,26.677,70.992,200,2025
R030072,325722201016.0,1987860,124240,140140,41.028,26.677,67.705,615,2025
R030078,343500002004.0,3558740,222430,250890,24.619,26.677,51.296,601,2025
R030082,343500002006.0,484900,130920,130920,24.619,26.677,51.296,601,2025
R030083,343500002003.0,484900,130920,130920,24.619,26.677,51.296,601,2025
R030085,351900000121.0,443360,27710,31260,24.619,26.677,51.296,601,2025
R030090,325512002040.0,1288300,80520,90820,33.598,26.677,60.275,619,2025
R030101,404900000026.0,239520,15550,17440,23.852,26.677,50.529,602,2025
R030103,325502263020.0,1054320,65900,74330,44.315,26.677,70.992,200,2025
R030106,325503104011.0,4492960,280810,316750,44.315,26.677,70.992,200,2025
R030109,317726103042.0,836830,52300,59000,49.142,26.677,75.819,501,2025
R030122,398300000032.0,1949930,121870,137470,23.852,26.677,50.529,602,2025
R030124,404900000040.0,181690,12180,13600,23.852,26.677,50.529,602,2025
R030131,431300000030.0,618110,38760,43690,23.852,26.677,50.529,602,2025
R030133,378702200073.0,0,0,0,23.973,26.677,50.65,100,2025
R030145,424500000031.0,560,150,150,23.852,26.677,50.529,602,2025
R030147,342706001004.0,126770,34230,34230,24.619,26.677,51.296,601,2025
R030148,378702116006.0,408430,110280,110280,23.973,26.677,50.65,100,2025
R030149,370135102007.0,558470,34910,39380,23.973,26.677,50.65,100,2025
R030157,325503203023.0,2976770,186050,209860,44.315,26.677,70.992,200,2025
R030159,325503203018.0,4708770,294300,331970,44.315,26.677,70.992,200,2025
R030160,325503177005.0,1082990,292410,292410,44.315,26.677,70.992,200,2025
R030161,370122300004.0,0,0,0,24.619,26.677,51.296,601,2025
R030166,291707301033.0,0,0,0,30.584,26.677,57.261,617,2025
R030167,291707301030.0,0,0,0,30.584,26.677,57.261,617,2025
R030169,291707303015.0,0,0,0,30.584,26.677,57.261,617,2025
R030170,291707303013.0,0,0,0,30.584,26.677,57.261,617,2025
R030171,291707303011.0,0,0,0,30.584,26.677,57.261,617,2025
R030174,291707202005.0,0,0,0,30.584,26.677,57.261,617,2025
R030185,325303013008.0,286670,17920,20210,32.426,26.677,59.103,606,2025
R030190,343322203001.0,1294520,80910,91260,24.619,26.677,51.296,601,2025
R030191,343322203002.0,1316920,82310,92840,24.619,26.677,51.296,601,2025
R030192,343322204003.0,247610,66850,66850,24.619,26.677,51.296,601,2025
R030193,343322204004.0,397680,107370,107370,24.619,26.677,51.296,601,2025
R030194,343322204001.0,2344810,146550,165310,24.619,26.677,51.296,601,2025
R030195,343322204002.0,500960,31310,35320,24.619,26.677,51.296,601,2025
R030196,325728107008.0,1316520,82290,92810,41.028,26.677,67.705,615,2025
R030199,325503126027.0,543590,33980,38330,44.315,26.677,70.992,200,2025
R030201,378500000008.0,95680,25830,25830,24.619,26.677,51.296,601,2025
R030207,317726420005.0,2604120,162760,183590,49.142,26.677,75.819,500,2025
R030208,317726420006.0,5229970,326870,368710,49.142,26.677,75.819,500,2025
R030212,317726420010.0,4887590,305480,344570,49.142,26.677,75.819,500,2025
R030213,317726420011.0,5715770,357240,402960,49.142,26.677,75.819,500,2025
R030215,317726430002.0,3438650,214920,242420,49.142,26.677,75.819,500,2025
R030220,317726420019.0,0,0,0,49.142,26.677,75.819,500,2025
R030223,317726432001.0,0,0,0,49.142,26.677,75.819,500,2025
R030227,370135106010.0,468680,29290,33050,23.973,26.677,50.65,100,2025
R030228,370136204010.0,429390,26840,30270,23.973,26.677,50.65,100,2025
R030232,370135106012.0,444060,27760,31310,23.973,26.677,50.65,100,2025
R030236,325503184026.0,505440,136470,136470,44.315,26.677,70.992,200,2025
R030238,369109125001.0,404850,25300,28550,24.619,26.677,51.296,601,2025
R030246,370135105012.0,714260,44640,43310,23.973,26.677,50.65,100,2025
R030247,370135103010.0,491760,30740,34670,23.973,26.677,50.65,100,2025
R030248,370113006024.0,604090,37750,35540,24.619,26.677,51.296,601,2025
R030262,325502228033.0,642420,40150,45290,44.315,26.677,70.992,200,2025
R030263,325502228034.0,642420,40150,45290,44.315,26.677,70.992,200,2025
R030264,325502228035.0,642420,40150,45290,44.315,26.677,70.992,200,2025
R030265,325503108006.0,2252620,140790,158810,44.315,26.677,70.992,200,2025
R030270,369110212002.0,776640,48540,47700,30.009,26.677,56.686,300,2025
R030274,404900000079.0,380260,24350,27370,23.852,26.677,50.529,602,2025
R030278,325501301005.0,1768410,110530,124670,33.598,26.677,60.275,619,2025
R030279,325501301006.0,2144830,134060,151210,33.598,26.677,60.275,619,2025
R030280,325501301007.0,1907750,119240,134500,33.598,26.677,60.275,619,2025
R030282,325501301009.0,1553300,97090,109510,33.598,26.677,60.275,619,2025
R030283,325501301010.0,1915190,119700,135020,33.598,26.677,60.275,619,2025
R030284,325501301011.0,1652540,103290,116500,33.598,26.677,60.275,619,2025
R030286,325501301013.0,2540050,158760,179080,33.598,26.677,60.275,619,2025
R030287,325501301014.0,1598480,99910,105640,33.598,26.677,60.275,619,2025
R030288,325501301015.0,1347920,84250,95030,33.598,26.677,60.275,619,2025
R030290,325501301017.0,1854710,115920,130760,33.598,26.677,60.275,619,2025
R030291,325501301018.0,2660210,166270,187550,33.598,26.677,60.275,619,2025
R030298,325500005001.0,1627360,101710,114730,32.426,26.677,59.103,606,2025
R030299,325500005002.0,1892040,118250,126340,32.426,26.677,59.103,606,2025
R030301,325500005004.0,547910,147940,147940,32.426,26.677,59.103,606,2025
R030302,325500005005.0,2748910,171800,193800,32.426,26.677,59.103,606,2025
R030303,325500005006.0,3705860,231610,261270,32.426,26.677,59.103,606,2025
R030308,325500005011.0,498100,134490,134490,32.426,26.677,59.103,606,2025
R030310,325500005013.0,410930,110950,110950,32.426,26.677,59.103,606,2025
R030313,325500005044.0,630100,170130,170130,32.426,26.677,59.103,606,2025
R030316,325500005019.0,498100,134490,134490,32.426,26.677,59.103,606,2025
R030320,325500005023.0,498100,134490,134490,32.426,26.677,59.103,606,2025
R030321,325500005024.0,547910,147940,147940,32.426,26.677,59.103,606,2025
R030322,325500005025.0,410930,110950,110950,32.426,26.677,59.103,606,2025
R030323,325500005026.0,665350,41580,46910,32.426,26.677,59.103,606,2025
R030325,325500005028.0,2998540,187410,211400,32.426,26.677,59.103,606,2025
R030328,325500005031.0,3068610,191780,216340,32.426,26.677,59.103,606,2025
R030330,325500005050.0,3249330,203080,229080,32.426,26.677,59.103,606,2025
R030332,325500005035.0,2308990,144310,162790,32.426,26.677,59.103,606,2025
R030333,325500005036.0,498100,134490,134490,32.426,26.677,59.103,606,2025
R030334,325503126001.0,693330,43340,48880,44.315,26.677,70.992,200,2025
R030349,325706006001.0,792130,49510,55850,48.909,26.677,75.586,616,2025
R030350,325706006002.0,666090,41630,46960,48.909,26.677,75.586,616,2025
R030351,325706006003.0,725010,45310,51110,48.909,26.677,75.586,616,2025
R030352,325706006004.0,715480,44720,50440,48.909,26.677,75.586,616,2025
R030353,325706006005.0,838780,52420,59130,48.909,26.677,75.586,616,2025
R030358,299507002002.0,9000,2430,2430,20.901,26.677,47.578,620,2025
R030359,398700000038.0,15090,4070,4070,21.901,28.994,50.895,801,2025
R030363,324900000003.0,0,0,0,21.799,26.677,48.476,624,2025
R030367,342900000002.0,385960,24120,27210,24.619,26.677,51.296,601,2025
R030373,343322205003.0,1399860,87490,98690,24.619,26.677,51.296,601,2025
R030389,343500004003.0,514410,32150,36270,24.619,26.677,51.296,601,2025
R030390,343500003005.0,2772440,173280,195460,24.619,26.677,51.296,601,2025
R030394,343500004005.0,293580,79270,79270,24.619,26.677,51.296,601,2025
R030396,343500004011.0,293580,79270,79270,24.619,26.677,51.296,601,2025
R030407,343500004002.0,2961780,185110,208800,24.619,26.677,51.296,601,2025
R030409,378700000104.0,4980,1340,1340,24.619,26.677,51.296,601,2025
R030412,378714003042.0,756250,47260,53320,24.619,26.677,51.296,601,2025
R030413,378714003041.0,729330,45580,51420,24.619,26.677,51.296,601,2025
R030419,378714004053.0,761360,47580,46630,24.619,26.677,51.296,601,2025
R030431,378714006049.0,680990,42560,48010,24.619,26.677,51.296,601,2025
R030450,343700001036.0,2600,700,700,24.619,26.677,51.296,601,2025
R030451,343700001037.0,2875170,180210,203180,24.619,26.677,51.296,601,2025
R030455,343700001005.0,1978120,124140,139940,24.619,26.677,51.296,601,2025
R030456,343700001007.0,1922590,120670,136030,24.619,26.677,51.296,601,2025
R030457,343700001031.0,2620,710,710,24.619,26.677,51.296,601,2025
R030459,343700001008.0,1783770,112020,126260,24.619,26.677,51.296,601,2025
R030460,343700001009.0,2742530,171950,193860,24.619,26.677,51.296,601,2025
R030463,343700001011.0,2600,700,700,24.619,26.677,51.296,601,2025
R030465,343700001020.0,1893580,118870,133990,24.619,26.677,51.296,601,2025
R030466,343700001019.0,2292090,143770,162080,24.619,26.677,51.296,601,2025
R030467,343700001026.0,928510,58550,65950,24.619,26.677,51.296,601,2025
R030468,343700001027.0,2600,700,700,24.619,26.677,51.296,601,2025
R030469,343700001028.0,2590,700,700,24.619,26.677,51.296,601,2025
R030470,343700001033.0,1887800,118500,133570,24.619,26.677,51.296,601,2025
R030471,343700001034.0,1655880,104030,117240,24.619,26.677,51.296,601,2025
R030472,343700001030.0,1359090,85460,96300,24.619,26.677,51.296,601,2025
R030473,343700001029.0,2101500,131860,148650,24.619,26.677,51.296,601,2025
R030478,343700001035.0,2588530,162350,183030,24.619,26.677,51.296,601,2025
R030479,343700001021.0,2596970,162850,183590,24.619,26.677,51.296,601,2025
R030480,343700001022.0,1321780,83130,93680,24.619,26.677,51.296,601,2025
R030499,325503182020.0,705670,44100,49750,44.315,26.677,70.992,200,2025
R030505,370135103011.0,521730,32600,36790,23.973,26.677,50.65,100,2025
R030513,431300000017.0,172840,46670,46670,23.852,26.677,50.529,602,2025
R030515,431300000018.0,293680,79290,79290,23.852,26.677,50.529,602,2025
R030517,370135105014.0,608720,38050,42920,23.973,26.677,50.65,100,2025
R030523,370124000068.0,11500,3100,3100,24.619,26.677,51.296,601,2025
R030524,405100000084.0,4050,1090,1090,23.852,26.677,50.529,602,2025
R030525,405100000021.0,2630,710,710,23.852,26.677,50.529,602,2025
R030531,317934015023.0,21780,5880,5880,32.426,26.677,59.103,606,2025
R030536,343500000018.0,1422950,94610,98730,24.619,26.677,51.296,601,2025
R030542,317722208002.0,1446250,90390,94920,38.764,26.677,65.441,607,2025
R030544,317722208004.0,1944340,121520,137070,38.764,26.677,65.441,607,2025
R030545,317722208005.0,1889400,118090,133200,38.764,26.677,65.441,607,2025
R030546,317722208006.0,2091740,130740,147470,38.764,26.677,65.441,607,2025
R030547,317722208007.0,1446080,90380,101940,38.764,26.677,65.441,607,2025
R030551,370100000140.0,573960,154970,154970,24.619,26.677,51.296,601,2025
R030552,370135000029.0,192330,51930,51930,28.487,26.677,55.164,101,2025
R030553,370100000158.0,0,0,0,23.973,26.677,50.65,100,2025
R030554,325503158014.0,1142730,71420,80560,44.315,26.677,70.992,200,2025
R030556,325503158017.0,1274260,79650,89830,44.315,26.677,70.992,200,2025
R030557,325503158020.0,1134840,70930,80010,44.315,26.677,70.992,200,2025
R030558,325503158021.0,2151770,134480,151700,44.315,26.677,70.992,200,2025
R030561,317723410031.0,1858420,116150,131020,49.142,26.677,75.819,500,2025
R030562,370135101021.0,581220,36330,40980,23.973,26.677,50.65,100,2025
R030563,325721407010.0,1013260,63330,71430,41.028,26.677,67.705,615,2025
R030564,343901002010.0,654530,41290,46500,24.619,26.677,51.296,601,2025
R030566,343315303002.0,1566020,97880,110400,24.619,26.677,51.296,601,2025
R030569,343700000004.0,1059000,80290,88220,24.619,26.677,51.296,601,2025
R030575,325721408014.0,1418030,88630,99970,41.028,26.677,67.705,615,2025
R030576,325721408017.0,1627710,101740,114750,41.028,26.677,67.705,615,2025
R030578,369301000003.0,33290,8990,8990,24.619,26.677,51.296,601,2025
R030579,370124009001.0,1258500,78660,88730,24.619,26.677,51.296,601,2025
R030588,325503132002.0,2154720,134670,151900,44.315,26.677,70.992,200,2025
R030589,343500000017.0,812640,219410,219410,24.619,26.677,51.296,601,2025
R030595,317723412031.0,1929810,120620,136050,49.142,26.677,75.819,500,2025
R030602,325503126002.0,831930,52000,58660,44.315,26.677,70.992,200,2025
R030607,325300000012.0,490,130,130,21.901,26.677,48.578,612,2025
R030611,318517005003.0,30900,8340,8340,25.348,30.176,55.524,703,2025
R030625,425101000015.0,179100,11200,12630,21.901,26.677,48.578,612,2025
R030627,323500000000.0,5190,1400,1400,21.901,26.677,48.578,612,2025
R030631,377300000009.0,140650,9390,10500,21.901,26.677,48.578,612,2025
R030632,379123000014.0,300070,18760,21160,24.619,26.677,51.296,601,2025
R030636,325721405023.0,1456120,91010,102660,41.028,26.677,67.705,615,2025
R030639,370135410014.0,858810,53670,60540,23.973,26.677,50.65,100,2025
R030640,316900000018.0,550,150,150,23.852,26.677,50.529,602,2025
R030641,342719000011.0,17110,4620,4620,24.619,26.677,51.296,601,2025
R030645,378702147022.0,947180,255740,255740,23.973,26.677,50.65,100,2025
R030655,299300000047.0,11060,2990,2990,20.901,26.677,47.578,620,2025
R030667,317726116036.0,721610,45100,50870,49.142,26.677,75.819,500,2025
R030678,369500000031.0,106480,6650,7510,24.619,26.677,51.296,601,2025
R030682,325727210018.0,914250,57140,64450,41.028,26.677,67.705,615,2025
R030699,325728103047.0,1196980,74820,77340,41.028,26.677,67.705,615,2025
R030701,317726116037.0,757700,47360,53420,49.142,26.677,75.819,500,2025
R030706,404701007004.0,92000,24840,24840,21.905,26.677,48.582,623,2025
R030709,404701006002.0,729720,45610,51440,21.905,26.677,48.582,623,2025
R030710,404701006003.0,707600,44230,49880,21.905,26.677,48.582,623,2025
R030712,404701006005.0,870580,54410,61370,21.905,26.677,48.582,623,2025
R030715,404701006008.0,92000,24840,24840,21.905,26.677,48.582,623,2025
R030724,325512002044.0,1441310,90080,101610,33.598,26.677,60.275,619,2025
R030727,325512002047.0,1433490,89600,101060,33.598,26.677,60.275,619,2025
R030733,370136332018.0,227470,61420,61420,23.973,26.677,50.65,100,2025
R030737,378702234003.0,444600,27790,31340,23.973,26.677,50.65,100,2025
R030747,317724210007.0,375020,101260,101260,49.142,26.677,75.819,500,2025
R030751,317724210011.0,412520,111380,111380,49.142,26.677,75.819,500,2025
R030752,317724210039.0,3400600,212540,239750,49.142,26.677,75.819,500,2025
R030755,317724210015.0,4010410,250660,282740,49.142,26.677,75.819,500,2025
R030756,317724210016.0,2719370,169960,191720,49.142,26.677,75.819,500,2025
R030762,317724210022.0,326100,20380,22990,49.142,26.677,75.819,500,2025
R030764,317724210024.0,2728020,170500,185280,49.142,26.677,75.819,500,2025
R030766,317724210026.0,4353910,272120,306950,49.142,26.677,75.819,500,2025
R030770,317724210030.0,412520,111380,111380,49.142,26.677,75.819,500,2025
R030776,370136354009.0,501750,31360,35370,23.973,26.677,50.65,100,2025
R030781,325721404022.0,1029180,64330,72560,41.028,26.677,67.705,615,2025
R030784,325728102020.0,267300,72170,72170,41.028,26.677,67.705,615,2025
R030792,370135101022.0,727900,45490,51320,23.973,26.677,50.65,100,2025
R030795,370135411009.0,673340,42080,47470,23.973,26.677,50.65,100,2025
R030821,325721405025.0,972680,60790,68570,41.028,26.677,67.705,615,2025
R030824,291900000051.0,2230,600,600,22.36,30.176,52.536,701,2025
R030827,431300000010.0,272430,17400,19560,23.852,26.677,50.529,602,2025
R030830,325728103051.0,1371600,85730,96690,41.028,26.677,67.705,615,2025
R030831,325728103052.0,1272560,79540,89710,41.028,26.677,67.705,615,2025
R030833,378710020001.0,483990,30250,27070,24.619,26.677,51.296,601,2025
R030838,370136235053.0,3546520,957560,957560,23.973,26.677,50.65,100,2025
R030841,325721407020.0,1432990,89570,101020,41.028,26.677,67.705,615,2025
R030842,369109143011.0,2190,590,590,30.009,26.677,56.686,300,2025
R030843,431300000006.0,809630,55240,61530,23.852,26.677,50.529,602,2025
R030845,398100003018.0,1043090,65190,73540,23.852,26.677,50.529,602,2025
R030846,325716001084.0,2187620,136730,154230,32.426,26.677,59.103,606,2025
R030851,371500000014.0,3630,980,980,21.799,26.677,48.476,624,2025
R030853,397300000011.0,188980,11820,13330,24.619,26.677,51.296,601,2025
R030856,369109125006.0,3200,860,860,24.619,26.677,51.296,601,2025
